 Nombre de cibles : 1601
 572  7.38 5.19
 573  2.57 3.42
 574  9.58 13.86
 575  13.41 2.56
 576  0.22 14.55
 577  4.36 11.32
 578  11.82 10.44
 579  5.22 5.01
 580  3.81 0.39
 581  4.63 14.30
 582  6.50 4.53
 583  8.12 11.90
 584  2.19 15.92
 585  1.16 12.52
 586  5.40 4.60
 587  11.14 12.79
 588  9.79 13.71
 589  0.21 3.37
 590  11.56 13.62
 591  5.93 11.78
 592  12.17 10.29
 593  7.10 7.99
 594  4.73 12.33
 595  13.00 8.54
 596  12.72 1.63
 597  6.84 3.22
 598  6.16 14.96
 599  15.12 8.35
 600  14.88 0.28
 601  4.87 4.28
 602  4.87 0.01
 603  1.06 14.66
 604  13.72 1.27
 605  2.03 9.28
 606  14.89 7.96
 607  5.07 11.06
 608  2.24 12.17
 609  3.05 6.97
 610  8.50 0.05
 611  15.51 5.21
 612  1.68 6.35
 613  8.44 7.84
 614  5.30 7.55
 615  0.20 4.18
 616  7.83 5.06
 617  8.46 12.70
 618  5.07 9.52
 619  11.36 2.79
 620  10.79 13.39
 621  12.08 9.68
 622  5.34 1.14
 623  4.75 7.59
 624  13.31 7.80
 625  14.55 5.81
 626  7.86 14.06
 627  11.02 9.54
 628  4.41 3.46
 629  1.38 9.71
 630  11.01 1.58
 631  13.89 2.83
 632  6.64 6.34
 633  15.53 11.72
 634  15.86 10.89
 635  14.51 10.65
 636  8.28 10.59
 637  4.33 13.63
 638  11.73 9.08
 639  5.21 9.04
 640  0.88 3.76
 641  14.84 8.74
 642  1.82 9.86
 643  2.28 6.23
 644  13.32 3.66
 645  15.94 8.32
 646  5.24 13.82
 647  11.16 11.88
 648  4.16 10.69
 649  7.60 4.02
 650  5.58 6.11
 651  14.67 13.86
 652  0.69 3.01
 653  11.49 12.42
 654  12.09 0.70
 655  5.45 12.98
 656  4.46 4.29
 657  5.72 6.28
 658  14.15 8.00
 659  12.51 11.47
 660  11.66 12.45
 661  3.79 0.89
 662  10.27 14.95
 663  12.77 14.43
 664  9.64 4.37
 665  2.46 15.22
 666  10.47 1.13
 667  13.09 11.16
 668  4.14 8.58
 669  7.58 0.23
 670  9.28 13.03
 671  13.21 13.74
 672  1.33 2.93
 673  4.02 15.48
 674  10.92 0.54
 675  10.95 6.58
 676  12.98 14.75
 677  7.47 7.25
 678  13.70 4.24
 679  5.69 7.34
 680  8.61 8.14
 681  6.56 3.08
 682  9.28 3.65
 683  14.25 13.42
 684  12.23 5.83
 685  13.65 5.50
 686  2.87 10.86
 687  3.24 4.19
 688  13.79 7.26
 689  3.67 8.72
 690  7.80 14.63
 691  15.30 4.78
 692  13.37 6.77
 693  12.03 11.07
 694  11.01 1.72
 695  2.40 3.62
 696  9.86 8.96
 697  6.71 3.14
 698  12.61 4.96
 699  0.56 8.84
 700  10.79 14.21
 701  14.34 13.65
 702  9.08 1.58
 703  1.85 6.87
 704  8.84 5.52
 705  15.58 0.64
 706  4.15 14.88
 707  5.42 1.52
 708  5.65 1.45
 709  12.58 0.66
 710  3.17 14.99
 711  4.29 13.04
 712  7.95 11.00
 713  0.18 4.56
 714  15.95 0.74
 715  13.40 10.74
 716  14.95 11.74
 717  8.40 8.02
 718  13.32 10.24
 719  14.89 6.16
 720  15.76 14.48
 721  6.80 3.91
 722  13.36 12.22
 723  5.43 3.01
 724  13.67 2.01
 725  3.67 0.85
 726  1.00 7.96
 727  13.88 8.95
 728  2.95 14.06
 729  13.51 2.90
 730  14.80 10.91
 731  13.65 13.75
 732  6.65 6.04
 733  5.77 3.97
 734  0.28 4.67
 735  10.13 0.05
 736  3.14 0.93
 737  3.95 0.50
 738  13.15 9.38
 739  3.50 10.82
 740  11.39 7.17
 741  11.67 12.39
 742  15.13 9.55
 743  5.33 2.08
 744  7.61 2.84
 745  4.98 6.41
 746  13.76 2.63
 747  4.16 4.41
 748  8.67 9.93
 749  8.38 8.95
 750  14.60 2.52
 751  9.00 1.74
 752  3.45 12.96
 753  2.24 0.60
 754  6.34 5.74
 755  11.43 1.73
 756  12.92 7.09
 757  14.11 12.05
 758  0.65 3.45
 759  14.13 8.26
 760  6.29 3.11
 761  14.67 4.04
 762  5.74 2.83
 763  8.45 14.41
 764  12.77 0.84
 765  7.37 11.36
 766  3.35 0.37
 767  13.11 6.80
 768  13.33 15.34
 769  7.40 3.66
 770  5.09 2.83
 771  5.39 2.00
 772  9.92 3.50
 773  14.05 10.57
 774  6.95 12.18
 775  2.83 13.24
 776  15.29 1.50
 777  1.28 5.03
 778  4.33 9.73
 779  3.44 1.09
 780  10.57 10.81
 781  12.46 13.92
 782  11.18 9.56
 783  4.73 8.51
 784  8.91 12.13
 785  12.17 13.99
 786  14.96 1.56
 787  16.00 8.88
 788  5.06 14.05
 789  3.45 12.00
 790  10.22 6.28
 791  9.24 9.51
 792  7.78 10.52
 793  14.54 12.11
 794  4.25 1.98
 795  13.20 14.82
 796  12.79 9.66
 797  12.75 7.97
 798  3.22 1.47
 799  0.48 12.13
 800  13.61 12.64
 801  10.12 12.57
 802  14.20 10.12
 803  5.45 3.26
 804  8.16 8.90
 805  15.26 2.38
 806  15.18 8.50
 807  11.89 6.96
 808  3.02 10.43
 809  3.07 7.27
 810  12.41 0.27
 811  6.09 9.20
 812  9.92 2.84
 813  1.17 13.14
 814  4.31 1.65
 815  9.27 1.92
 816  14.29 3.39
 817  14.49 12.49
 818  13.51 3.94
 819  15.75 5.67
 820  12.84 15.01
 821  8.06 12.02
 822  7.50 3.95
 823  2.98 10.52
 824  14.38 6.05
 825  1.79 10.79
 826  6.32 7.88
 827  3.99 0.24
 828  10.72 5.16
 829  13.38 15.03
 830  6.81 6.65
 831  0.95 5.10
 832  10.04 15.44
 833  1.59 7.55
 834  3.37 1.34
 835  13.22 0.21
 836  0.35 5.28
 837  12.24 7.85
 838  9.23 15.22
 839  2.37 7.61
 840  5.27 4.15
 841  2.41 11.59
 842  12.03 6.40
 843  11.83 6.75
 844  11.56 9.21
 845  5.78 2.37
 846  15.86 6.73
 847  7.47 9.90
 848  6.16 9.06
 849  1.45 9.54
 850  10.41 14.68
 851  9.75 10.75
 852  3.96 5.98
 853  2.60 13.19
 854  5.20 4.97
 855  4.81 10.47
 856  9.13 7.21
 857  6.06 5.16
 858  13.61 1.89
 859  11.90 9.17
 860  11.09 1.68
 861  11.53 10.95
 862  8.41 3.01
 863  4.85 14.57
 864  12.07 6.30
 865  8.11 6.48
 866  4.98 1.86
 867  1.23 8.94
 868  7.84 3.83
 869  6.13 13.05
 870  8.80 10.94
 871  7.52 1.93
 872  2.15 13.58
 873  7.09 15.76
 874  15.47 2.99
 875  8.93 10.56
 876  4.67 4.46
 877  5.51 13.08
 878  7.47 10.36
 879  11.66 3.54
 880  0.66 3.77
 881  10.01 5.64
 882  5.63 11.24
 883  14.57 13.47
 884  15.07 4.70
 885  10.52 7.87
 886  15.64 2.04
 887  9.80 1.79
 888  15.62 0.89
 889  1.55 15.09
 890  3.88 10.48
 891  9.65 8.55
 892  14.94 15.16
 893  5.63 6.40
 894  9.52 1.29
 895  9.94 10.18
 896  5.06 3.95
 897  15.81 10.68
 898  15.19 14.39
 899  8.15 14.26
 900  3.09 2.67
 901  6.13 2.73
 902  4.71 15.93
 903  4.52 4.33
 904  0.82 6.07
 905  3.41 4.69
 906  0.55 13.06
 907  13.24 15.48
 908  12.22 2.87
 909  5.89 5.73
 910  4.16 15.82
 911  15.91 9.22
 912  3.77 15.72
 913  3.90 2.96
 914  14.11 12.06
 915  1.22 1.20
 916  14.73 7.35
 917  3.93 3.43
 918  7.29 8.45
 919  7.76 8.10
 920  14.53 11.18
 921  12.80 15.08
 922  8.24 10.04
 923  14.56 4.45
 924  12.92 4.44
 925  10.18 1.08
 926  4.27 10.09
 927  10.30 8.04
 928  9.81 14.20
 929  11.00 7.92
 930  10.26 12.22
 931  9.12 8.98
 932  3.58 13.05
 933  12.42 10.86
 934  5.51 4.18
 935  2.97 4.03
 936  15.35 15.77
 937  3.11 7.59
 938  9.81 1.67
 939  12.04 6.73
 940  6.11 6.22
 941  7.81 10.38
 942  0.31 2.11
 943  2.42 10.12
 944  0.31 13.42
 945  2.04 10.57
 946  9.65 11.16
 947  3.55 13.22
 948  8.21 15.97
 949  8.09 13.72
 950  4.15 11.06
 951  1.75 3.50
 952  10.82 4.86
 953  11.09 4.63
 954  6.53 7.13
 955  11.36 12.64
 956  13.35 3.16
 957  7.02 13.67
 958  5.27 9.44
 959  7.79 5.58
 960  6.87 9.83
 961  0.14 0.51
 962  5.00 3.69
 963  13.74 13.21
 964  3.66 5.83
 965  10.93 7.80
 966  0.88 12.68
 967  11.30 11.71
 968  1.55 6.39
 969  0.34 8.08
 970  13.52 11.70
 971  4.72 10.88
 972  14.86 11.74
 973  8.54 4.13
 974  5.18 0.33
 975  9.71 12.05
 976  10.17 9.85
 977  12.57 15.17
 978  13.54 10.31
 979  12.38 1.19
 980  0.13 7.31
 981  9.00 1.02
 982  3.99 4.30
 983  12.73 5.53
 984  10.69 13.07
 985  13.61 8.21
 986  8.77 2.33
 987  3.09 7.63
 988  14.07 11.63
 989  11.76 3.25
 990  11.96 5.46
 991  15.31 6.13
 992  15.31 11.87
 993  5.30 12.85
 994  6.18 1.68
 995  14.04 6.31
 996  8.98 7.04
 997  7.33 12.97
 998  11.34 4.06
 999  2.51 6.03
 1000  1.13 0.12
 1001  14.24 9.89
 1002  2.45 1.32
 1003  1.52 0.51
 1004  12.95 13.28
 1005  3.77 8.92
 1006  2.75 3.07
 1007  15.05 2.06
 1008  14.95 4.35
 1009  14.91 5.12
 1010  6.03 12.95
 1011  11.43 15.01
 1012  3.99 2.76
 1013  11.98 15.32
 1014  6.82 14.48
 1015  5.35 7.95
 1016  14.60 3.59
 1017  1.84 1.05
 1018  4.91 3.36
 1019  1.56 1.86
 1020  0.64 5.33
 1021  10.78 3.39
 1022  8.40 9.83
 1023  5.45 7.35
 1024  14.18 4.35
 1025  12.47 4.21
 1026  1.30 7.91
 1027  3.21 5.29
 1028  10.67 15.19
 1029  4.61 1.49
 1030  13.67 9.96
 1031  9.44 12.27
 1032  13.55 11.28
 1033  13.32 2.46
 1034  14.64 14.88
 1035  4.32 15.28
 1036  4.21 15.10
 1037  2.67 12.61
 1038  8.93 8.12
 1039  3.96 7.11
 1040  12.47 0.44
 1041  11.32 13.78
 1042  8.34 14.53
 1043  3.07 3.02
 1044  13.72 7.68
 1045  4.51 11.39
 1046  1.64 13.95
 1047  7.67 15.19
 1048  9.23 4.99
 1049  1.65 7.86
 1050  3.87 5.97
 1051  7.15 8.08
 1052  5.07 9.82
 1053  4.69 14.00
 1054  1.94 8.65
 1055  5.11 14.41
 1056  9.09 0.42
 1057  12.19 1.43
 1058  14.95 15.26
 1059  4.45 12.67
 1060  6.94 8.96
 1061  8.06 8.58
 1062  6.90 15.73
 1063  7.77 0.13
 1064  4.72 9.42
 1065  7.99 8.59
 1066  15.39 15.14
 1067  0.66 4.45
 1068  8.96 5.35
 1069  2.45 10.90
 1070  14.00 7.56
 1071  9.31 7.09
 1072  7.98 5.50
 1073  8.52 6.94
 1074  4.76 12.96
 1075  3.61 11.69
 1076  5.92 11.67
 1077  4.27 12.83
 1078  11.40 12.04
 1079  12.96 0.12
 1080  5.46 4.95
 1081  8.71 4.84
 1082  4.09 9.37
 1083  9.29 13.05
 1084  14.72 11.74
 1085  7.95 12.72
 1086  3.30 1.26
 1087  3.80 11.29
 1088  6.76 12.32
 1089  2.22 11.51
 1090  9.29 5.83
 1091  7.20 15.21
 1092  1.50 11.47
 1093  12.03 12.90
 1094  7.51 8.99
 1095  13.02 12.97
 1096  13.94 5.73
 1097  1.81 2.03
 1098  15.09 11.10
 1099  15.08 13.81
 1100  6.85 7.03
 1101  10.53 10.15
 1102  8.29 14.33
 1103  5.44 15.04
 1104  10.65 7.66
 1105  10.56 3.94
 1106  13.49 1.76
 1107  3.15 14.99
 1108  13.23 15.18
 1109  11.89 4.74
 1110  8.17 8.91
 1111  1.71 6.11
 1112  14.64 3.52
 1113  8.14 13.74
 1114  14.62 7.23
 1115  11.55 5.46
 1116  14.25 6.08
 1117  15.61 6.54
 1118  4.41 5.05
 1119  5.58 15.06
 1120  12.71 0.14
 1121  3.00 10.20
 1122  1.90 6.15
 1123  9.19 15.13
 1124  5.33 5.08
 1125  3.88 13.50
 1126  13.99 5.59
 1127  3.62 12.64
 1128  9.11 11.76
 1129  10.37 7.73
 1130  2.99 5.92
 1131  13.19 1.24
 1132  12.00 12.81
 1133  7.78 0.41
 1134  1.86 13.37
 1135  15.47 14.56
 1136  13.51 2.48
 1137  8.76 15.41
 1138  8.63 1.95
 1139  14.54 13.96
 1140  7.03 2.42
 1141  11.46 5.02
 1142  8.00 15.08
 1143  1.66 1.11
 1144  10.84 12.03
 1145  8.84 13.83
 1146  1.96 6.03
 1147  15.07 13.96
 1148  2.83 6.85
 1149  14.37 4.69
 1150  4.22 13.84
 1151  3.25 1.72
 1152  0.32 12.02
 1153  1.13 8.94
 1154  13.96 15.67
 1155  6.90 4.99
 1156  2.08 2.36
 1157  10.01 10.09
 1158  1.44 11.67
 1159  11.20 12.28
 1160  7.71 4.03
 1161  10.11 9.66
 1162  10.06 9.18
 1163  7.62 12.90
 1164  0.03 5.99
 1165  1.59 4.24
 1166  3.83 4.84
 1167  5.97 4.15
 1168  0.86 7.10
 1169  13.10 14.82
 1170  6.76 4.00
 1171  3.81 8.85
 1172  6.36 13.83
 1173  2.93 7.80
 1174  9.50 14.13
 1175  4.09 1.21
 1176  2.16 14.20
 1177  10.87 12.22
 1178  7.37 2.49
 1179  9.12 7.40
 1180  8.48 10.71
 1181  11.64 12.32
 1182  15.55 1.61
 1183  0.47 0.41
 1184  8.70 13.56
 1185  15.23 15.47
 1186  1.56 3.05
 1187  8.31 7.92
 1188  0.88 11.24
 1189  15.73 10.38
 1190  9.37 3.81
 1191  11.58 11.53
 1192  2.01 6.46
 1193  7.75 9.38
 1194  8.95 0.88
 1195  0.78 1.43
 1196  11.59 12.42
 1197  13.75 11.14
 1198  14.03 14.22
 1199  11.55 6.73
 1200  11.78 10.78
 1201  6.20 13.34
 1202  13.83 14.51
 1203  5.26 14.70
 1204  9.75 4.99
 1205  9.08 3.12
 1206  8.80 4.66
 1207  14.65 10.82
 1208  11.12 6.40
 1209  4.20 4.07
 1210  7.28 4.98
 1211  5.50 2.87
 1212  1.40 3.25
 1213  14.00 15.43
 1214  1.46 9.55
 1215  6.16 13.24
 1216  4.33 12.36
 1217  10.58 2.16
 1218  10.86 15.84
 1219  0.86 4.61
 1220  4.83 9.94
 1221  7.73 13.64
 1222  14.60 6.38
 1223  8.45 9.72
 1224  12.79 12.65
 1225  13.79 4.07
 1226  1.63 3.29
 1227  6.93 3.03
 1228  6.54 4.93
 1229  2.46 8.00
 1230  14.49 8.62
 1231  5.24 2.82
 1232  4.97 15.82
 1233  4.97 15.84
 1234  15.67 5.83
 1235  4.45 4.50
 1236  15.77 12.19
 1237  2.14 14.37
 1238  2.57 10.59
 1239  8.09 15.35
 1240  7.25 5.88
 1241  3.42 8.88
 1242  9.17 10.35
 1243  11.91 15.70
 1244  15.28 14.36
 1245  7.70 13.77
 1246  6.98 12.94
