 Nombre de cibles : 901
 105  5.51 6.02
 106  2.33 13.67
 107  8.43 7.08
 108  13.81 5.35
 109  5.76 7.94
 110  5.01 7.45
 111  11.91 5.06
 112  9.32 2.75
 113  4.33 0.29
 114  7.96 8.80
 115  5.46 7.49
 116  3.66 0.31
 117  0.60 4.64
 118  6.15 3.90
 119  9.07 7.81
 120  8.88 0.58
 121  13.84 11.21
 122  0.25 8.27
 123  4.29 0.06
 124  13.62 10.05
 125  8.01 4.63
 126  3.50 5.91
 127  9.69 12.82
 128  8.67 0.02
 129  13.11 2.63
 130  8.82 4.57
 131  10.12 12.48
 132  4.88 10.72
 133  3.11 11.03
 134  0.62 12.19
 135  4.84 9.50
 136  12.77 4.68
 137  6.71 13.02
 138  12.95 11.00
 139  13.08 12.57
 140  7.05 7.09
 141  3.20 10.55
 142  13.00 12.89
 143  9.36 7.67
 144  12.90 8.47
 145  10.30 7.72
 146  13.04 6.43
 147  6.20 3.92
 148  3.15 9.31
 149  0.96 3.78
 150  7.50 5.80
 151  13.28 6.26
 152  10.48 5.99
 153  5.28 9.43
 154  2.99 4.36
 155  8.00 10.04
 156  11.45 11.19
 157  6.59 10.45
 158  10.08 1.95
 159  4.12 8.98
 160  10.42 0.42
 161  2.70 9.47
 162  6.85 8.90
 163  13.39 10.00
 164  4.21 0.35
 165  13.77 11.70
 166  6.15 13.05
 167  3.97 2.63
 168  5.04 9.25
 169  12.05 8.04
 170  13.61 6.05
 171  4.07 11.05
 172  3.25 10.66
 173  7.50 13.33
 174  12.61 11.61
 175  8.31 9.03
 176  12.03 11.01
 177  4.50 4.88
 178  5.91 3.89
 179  0.88 10.11
 180  4.24 0.65
 181  7.82 10.38
 182  13.71 11.79
 183  13.01 4.75
 184  7.03 11.06
 185  12.79 6.64
 186  3.11 2.86
 187  3.69 6.35
 188  13.52 11.19
 189  5.68 12.13
 190  8.80 13.99
 191  7.17 6.84
 192  11.00 11.67
 193  11.72 2.90
 194  1.56 12.60
 195  13.01 5.79
 196  13.25 6.83
 197  2.17 12.96
 198  4.62 1.18
 199  3.71 11.65
 200  12.24 2.50
 201  4.29 1.35
 202  5.36 7.98
 203  7.70 4.89
 204  5.17 13.38
 205  3.02 13.97
 206  13.37 10.19
 207  6.81 10.37
 208  7.86 4.53
 209  13.27 9.41
 210  3.12 12.28
 211  1.21 2.38
 212  5.12 3.38
 213  1.34 9.73
 214  4.56 5.05
 215  7.38 2.80
 216  7.55 11.67
 217  4.15 12.92
 218  5.65 11.85
 219  3.80 10.81
 220  11.23 6.83
 221  10.78 10.60
 222  3.02 3.59
 223  6.97 10.87
 224  8.12 6.24
 225  6.29 11.24
 226  4.52 7.50
 227  13.62 9.64
 228  10.88 0.96
 229  5.37 1.44
 230  6.01 12.75
 231  4.24 13.57
 232  10.42 8.38
 233  12.49 2.07
 234  6.23 2.29
 235  12.89 3.47
 236  9.12 9.67
 237  0.07 12.13
 238  13.26 7.04
 239  9.00 7.38
 240  13.28 1.29
 241  4.62 3.80
 242  8.79 4.24
 243  13.44 5.66
 244  5.20 4.81
 245  7.10 11.22
 246  3.56 11.34
 247  10.78 13.98
 248  5.72 9.27
 249  2.05 11.96
 250  11.56 0.94
 251  1.42 6.68
 252  10.61 1.50
 253  4.81 9.87
 254  8.54 13.81
 255  3.25 7.82
 256  1.11 7.87
 257  11.62 9.89
 258  12.11 11.06
 259  1.56 3.31
 260  1.86 8.66
 261  0.53 5.42
 262  6.00 11.31
 263  5.41 11.72
 264  6.59 7.46
 265  9.68 4.15
 266  8.40 11.10
 267  10.82 5.00
 268  12.60 1.63
 269  0.87 7.13
 270  1.45 4.12
 271  0.95 2.55
 272  11.99 12.57
 273  12.45 10.10
 274  9.63 0.01
 275  13.41 11.49
 276  8.67 13.94
 277  2.92 0.67
 278  11.26 8.32
 279  12.39 3.84
 280  1.78 8.06
 281  7.99 10.18
 282  5.17 4.81
 283  1.18 3.76
 284  6.45 2.05
 285  10.90 7.89
 286  6.17 11.85
 287  10.45 4.16
 288  10.42 8.90
 289  0.26 6.05
 290  8.90 13.67
 291  3.54 3.57
 292  13.61 6.46
 293  4.24 10.87
 294  0.78 2.62
 295  0.71 2.56
 296  10.69 8.70
 297  12.74 1.85
 298  13.51 13.92
 299  5.62 5.95
 300  1.98 2.52
 301  13.85 8.15
 302  0.37 10.30
 303  12.31 10.79
 304  5.19 12.57
 305  2.84 0.10
 306  12.24 6.38
 307  3.67 11.85
 308  12.84 7.91
 309  8.72 13.62
 310  10.53 9.43
 311  2.18 7.22
 312  4.12 0.91
 313  9.07 3.63
 314  0.83 0.69
 315  9.58 2.81
 316  3.20 9.43
 317  10.96 3.57
 318  5.73 9.27
 319  0.36 10.92
 320  7.84 3.19
 321  11.02 6.08
 322  9.57 0.69
 323  3.93 8.40
 324  8.59 12.65
 325  8.02 5.12
 326  8.07 10.19
 327  12.34 12.20
 328  11.11 7.41
 329  1.82 11.94
 330  8.10 11.41
 331  0.75 11.30
 332  6.84 11.71
 333  0.87 12.56
 334  6.98 1.23
 335  9.48 0.81
 336  4.42 6.50
 337  6.89 13.99
 338  7.19 10.82
 339  8.39 1.78
 340  9.47 2.41
 341  6.90 3.54
 342  12.61 5.24
 343  1.74 9.72
 344  12.65 3.56
 345  7.66 6.75
 346  0.97 8.41
 347  4.05 7.81
 348  6.12 4.92
 349  6.37 13.09
 350  6.15 1.85
 351  13.91 10.57
 352  8.36 6.80
 353  10.56 1.55
 354  3.62 4.95
 355  3.33 13.09
 356  7.36 10.24
 357  2.64 5.97
 358  1.48 4.38
 359  1.68 0.13
 360  7.94 9.34
 361  6.87 8.91
 362  3.75 10.92
 363  2.72 9.86
 364  1.84 9.09
 365  8.96 7.99
 366  10.94 8.86
 367  4.56 5.30
 368  1.66 1.11
 369  6.85 5.29
 370  6.06 10.18
 371  4.38 13.42
 372  6.41 7.02
 373  5.39 7.89
 374  11.40 7.08
 375  8.02 5.34
 376  2.42 0.89
 377  0.26 6.17
 378  11.81 2.98
 379  2.03 13.66
 380  12.06 10.99
 381  7.65 9.01
 382  5.85 12.21
 383  0.31 7.52
 384  13.32 7.15
 385  12.81 5.38
 386  3.33 3.19
 387  4.81 9.74
 388  10.21 10.20
 389  3.63 7.61
 390  3.28 11.64
 391  12.96 5.70
 392  12.53 13.21
 393  11.86 10.35
 394  2.19 13.90
 395  10.01 0.25
 396  10.89 3.66
 397  9.26 2.74
 398  1.87 9.56
 399  10.26 1.19
 400  2.71 9.06
 401  6.57 6.04
 402  12.25 11.38
 403  1.78 8.47
 404  7.58 5.41
 405  2.08 10.86
 406  3.05 1.03
 407  2.55 1.58
 408  0.25 0.41
 409  11.93 2.43
 410  0.31 7.94
 411  2.69 11.20
 412  11.60 11.95
 413  13.93 13.46
 414  7.51 10.19
 415  0.65 10.22
 416  5.26 7.22
 417  2.27 3.51
 418  4.60 4.05
 419  11.98 12.18
 420  9.45 0.05
 421  9.04 12.50
 422  1.09 11.59
 423  0.09 1.33
 424  12.00 12.02
 425  3.77 12.31
 426  5.96 6.46
 427  9.51 3.56
 428  4.40 9.44
 429  3.02 11.91
 430  5.64 3.67
 431  8.14 10.89
 432  10.89 10.40
 433  0.40 1.49
 434  0.45 12.38
 435  13.67 9.90
 436  12.43 8.71
 437  8.40 13.52
 438  6.30 8.49
 439  0.85 4.30
 440  6.51 4.62
 441  2.62 12.47
 442  11.08 12.13
 443  2.03 1.48
 444  7.57 5.05
 445  13.40 13.21
 446  8.72 7.53
 447  10.10 5.61
 448  3.94 10.50
 449  7.10 4.39
 450  8.88 6.77
 451  0.29 7.31
 452  1.48 8.69
 453  6.83 7.78
 454  3.18 7.68
 455  12.09 9.69
 456  12.30 0.70
 457  8.16 9.38
 458  12.83 10.18
 459  10.87 6.40
 460  1.23 10.26
 461  5.61 9.95
 462  3.80 1.71
 463  1.56 7.73
 464  12.21 8.66
 465  12.12 7.08
 466  1.44 12.40
 467  0.39 2.92
 468  7.09 7.22
 469  10.70 10.27
 470  0.90 8.79
 471  5.96 13.20
 472  9.49 0.11
 473  8.59 8.32
 474  10.30 5.46
 475  0.72 11.53
 476  1.72 6.32
 477  7.48 5.51
 478  8.03 9.03
 479  13.25 6.24
 480  3.70 11.36
 481  13.32 5.13
 482  9.77 13.71
 483  8.05 2.86
 484  6.94 4.75
 485  13.13 7.84
 486  13.54 5.09
 487  7.04 9.03
 488  5.20 1.63
 489  3.34 1.50
 490  7.08 4.06
 491  13.02 8.80
 492  10.39 6.50
 493  0.32 4.42
 494  1.53 13.56
 495  10.65 5.23
 496  10.92 9.98
 497  10.36 6.69
 498  9.69 4.41
 499  9.55 2.63
 500  9.16 8.68
 501  10.46 8.70
 502  13.77 3.50
 503  3.72 4.97
 504  5.13 7.07
 505  6.47 12.22
 506  11.13 5.49
 507  7.02 7.51
 508  11.99 7.34
 509  11.93 13.52
 510  6.90 8.58
 511  4.75 3.82
 512  4.56 1.11
 513  10.51 0.25
 514  5.51 6.07
 515  2.88 0.67
 516  0.75 13.34
 517  9.37 0.52
 518  2.84 13.09
 519  5.49 7.98
 520  6.16 11.95
 521  6.20 3.28
 522  3.44 13.22
 523  10.80 1.43
 524  6.55 8.73
 525  0.94 13.45
 526  3.31 5.69
 527  3.27 7.87
 528  6.80 13.79
 529  8.12 12.31
 530  5.85 11.00
 531  12.98 6.60
 532  10.34 8.35
 533  7.12 13.18
 534  7.44 12.61
 535  7.16 13.60
 536  10.56 13.36
 537  2.89 0.00
 538  12.57 13.68
 539  1.43 5.13
 540  8.41 2.38
 541  4.58 11.72
 542  8.07 7.85
 543  5.60 0.86
 544  7.63 13.72
 545  13.17 13.49
 546  10.72 12.15
 547  6.09 7.06
 548  6.51 13.21
 549  6.24 13.95
 550  11.82 13.40
 551  13.55 8.38
 552  12.76 2.44
 553  8.39 11.33
 554  2.12 9.82
 555  2.46 10.53
 556  12.19 7.03
 557  8.26 6.26
 558  0.88 13.85
 559  7.12 8.52
 560  13.58 6.29
 561  8.00 10.30
 562  4.45 0.09
 563  3.36 10.95
 564  13.30 9.60
 565  10.90 11.12
 566  9.01 10.45
 567  5.50 7.77
 568  12.89 13.89
 569  5.10 1.01
 570  9.71 7.56
 571  11.54 7.90
 572  0.59 5.80
 573  0.16 1.47
 574  5.65 7.28
 575  9.99 5.23
 576  13.58 3.99
 577  1.52 4.03
 578  4.09 4.88
 579  0.98 3.39
 580  0.49 11.88
 581  0.51 9.50
 582  8.33 6.02
 583  3.26 7.22
 584  5.91 8.37
 585  8.23 1.62
 586  1.93 5.77
 587  9.52 2.52
 588  11.57 9.68
 589  3.99 3.22
 590  2.97 13.98
 591  8.45 2.55
 592  3.98 9.97
 593  6.57 8.06
 594  0.86 7.55
 595  11.45 1.35
 596  5.43 11.96
 597  10.84 13.77
 598  3.98 0.10
 599  6.99 9.89
 600  8.47 1.22
 601  11.51 10.40
 602  6.99 7.03
 603  12.92 4.57
 604  2.71 2.91
 605  7.79 5.68
 606  2.89 2.24
 607  8.23 6.87
 608  12.21 0.80
 609  0.93 13.07
 610  8.35 12.38
 611  0.41 13.79
 612  10.35 11.26
 613  13.55 0.33
 614  11.36 6.55
 615  10.22 5.83
 616  7.77 7.72
 617  2.23 0.76
 618  0.75 1.14
 619  5.33 3.46
 620  4.05 13.11
 621  9.15 6.95
 622  1.35 3.38
 623  13.82 13.56
 624  4.18 0.75
 625  12.63 12.53
 626  13.13 13.05
 627  12.32 9.48
 628  10.30 11.87
 629  9.81 7.66
 630  4.42 6.02
 631  13.49 12.19
 632  13.75 1.72
 633  12.95 0.50
 634  2.87 4.28
 635  3.96 6.92
 636  3.39 13.11
 637  13.87 4.74
 638  2.48 13.68
 639  4.31 6.66
 640  0.43 2.94
 641  5.20 13.57
 642  1.98 3.52
 643  9.05 12.29
 644  1.39 4.86
 645  5.95 5.81
 646  10.88 5.44
 647  4.00 10.63
 648  7.16 2.95
 649  11.13 10.03
 650  7.22 1.09
 651  2.95 10.61
 652  0.19 2.81
 653  1.36 2.68
 654  2.50 5.66
 655  9.34 2.93
 656  8.60 0.54
 657  2.50 10.58
 658  4.05 11.54
 659  8.87 5.44
 660  2.40 0.82
 661  11.25 13.28
 662  6.26 1.25
 663  9.91 13.42
 664  4.19 7.03
 665  9.45 11.41
 666  8.12 12.39
 667  8.03 8.32
 668  1.21 9.38
 669  10.99 3.71
 670  1.05 6.34
 671  6.64 9.65
 672  6.87 9.13
 673  6.23 10.92
 674  6.68 1.10
 675  2.37 9.08
 676  1.92 13.62
 677  8.36 8.17
 678  0.86 4.27
 679  7.59 5.05
 680  11.30 3.04
 681  2.47 5.42
 682  1.43 10.49
 683  13.74 2.64
 684  5.88 10.73
 685  6.35 6.92
 686  3.07 12.98
 687  2.57 9.94
 688  8.11 8.80
 689  6.87 0.79
 690  9.89 9.23
 691  9.87 11.81
 692  8.85 4.23
 693  5.98 9.71
 694  8.49 13.57
 695  0.76 5.79
 696  2.61 3.23
 697  11.21 4.05
 698  13.72 10.95
 699  6.69 5.60
 700  7.68 13.03
 701  12.52 10.75
 702  12.01 1.09
 703  6.70 6.13
 704  9.88 13.56
 705  6.92 5.78
 706  8.79 2.78
 707  3.59 3.64
 708  7.01 9.57
 709  13.35 1.50
 710  9.14 0.11
 711  7.29 11.76
 712  3.34 4.51
 713  1.80 3.06
 714  1.46 8.49
 715  8.65 9.14
 716  7.52 7.17
 717  5.90 5.53
 718  8.25 12.59
 719  11.66 4.14
 720  12.16 4.57
 721  9.91 6.95
 722  7.36 13.50
 723  10.59 0.37
 724  9.07 9.94
 725  1.87 4.21
 726  10.05 9.16
 727  1.97 13.39
 728  13.67 3.77
 729  2.44 1.13
 730  12.26 11.09
 731  10.27 5.78
 732  4.26 2.17
 733  11.31 12.51
 734  0.77 8.97
 735  2.65 12.92
 736  13.54 12.56
 737  5.87 6.90
 738  12.06 2.46
 739  7.27 7.13
 740  12.40 9.14
 741  11.34 8.45
 742  4.30 13.31
 743  7.84 3.97
 744  3.08 10.28
 745  5.10 1.34
 746  7.37 1.38
 747  7.12 11.63
 748  3.55 4.43
 749  10.14 4.32
 750  13.40 12.79
 751  3.24 12.94
 752  11.35 9.11
 753  5.84 9.41
 754  11.58 13.11
 755  2.53 9.98
 756  8.24 13.87
 757  4.43 12.54
 758  13.18 12.27
 759  2.52 2.26
 760  8.55 7.62
 761  3.59 1.92
 762  8.99 10.71
 763  13.55 12.54
 764  1.14 9.69
 765  2.86 0.54
 766  8.48 6.10
 767  13.47 5.83
 768  1.21 5.31
 769  1.24 12.79
 770  4.42 3.77
 771  8.77 12.66
 772  3.64 13.20
 773  11.21 2.82
 774  11.47 13.72
 775  5.08 6.02
 776  7.34 8.67
 777  7.93 2.33
 778  5.38 7.48
 779  0.88 6.52
 780  3.17 3.74
 781  7.06 11.65
 782  9.84 6.53
 783  3.48 11.05
 784  11.84 4.72
 785  9.84 2.26
 786  8.49 4.60
 787  0.92 12.14
 788  3.80 12.13
 789  0.96 1.27
 790  11.86 6.03
 791  7.29 5.20
 792  0.70 1.22
 793  7.53 6.08
 794  8.70 8.41
 795  12.61 11.87
 796  12.15 5.66
 797  9.52 7.98
 798  12.19 13.00
 799  5.03 10.04
 800  3.72 0.87
 801  12.30 12.21
 802  5.47 13.22
 803  10.35 9.27
 804  11.36 11.31
 805  10.55 9.21
 806  3.34 3.84
 807  0.41 4.04
 808  5.06 7.94
 809  10.13 13.76
 810  2.35 8.73
 811  11.64 0.50
 812  0.40 7.16
 813  8.48 12.59
 814  6.17 13.51
 815  8.62 9.89
 816  0.38 6.92
 817  8.10 5.84
 818  6.14 4.45
 819  1.12 3.50
 820  1.76 11.66
 821  12.71 5.09
 822  1.50 13.12
 823  9.14 6.56
 824  7.07 5.26
 825  6.32 9.42
 826  13.99 3.96
 827  9.92 0.39
 828  11.13 4.40
 829  12.98 3.29
 830  3.91 7.60
 831  13.18 4.28
 832  0.53 7.29
 833  10.13 6.67
 834  11.74 11.24
 835  10.17 13.49
 836  8.91 8.88
 837  4.59 10.41
 838  8.00 13.72
 839  2.97 1.07
 840  4.99 9.29
 841  10.49 4.98
 842  13.26 6.40
 843  5.37 10.38
 844  10.80 4.35
 845  13.68 0.71
 846  11.95 12.86
 847  4.99 12.48
 848  6.15 1.11
 849  5.15 3.89
 850  12.35 1.32
 851  3.38 7.26
 852  10.20 7.97
 853  3.67 4.20
 854  7.70 6.64
 855  5.27 12.68
 856  1.93 1.76
 857  3.66 1.19
 858  8.16 9.03
 859  11.57 4.96
 860  13.38 11.25
 861  5.67 11.33
 862  10.11 10.65
 863  9.81 2.26
 864  11.76 0.95
 865  6.15 10.12
 866  2.27 9.53
 867  3.38 12.46
 868  3.50 7.05
 869  2.66 11.20
 870  13.69 7.93
 871  9.88 1.62
 872  9.69 13.54
 873  2.81 3.85
 874  8.57 0.38
 875  8.81 7.95
 876  11.63 0.47
 877  5.28 7.74
 878  11.12 1.08
 879  10.00 8.89
 880  2.03 2.15
 881  5.00 4.30
 882  11.68 8.38
 883  2.76 1.18
 884  1.43 5.43
 885  12.37 1.12
 886  13.36 8.25
 887  2.74 9.05
 888  7.79 5.54
 889  12.90 2.35
 890  5.92 7.70
 891  10.30 3.54
 892  8.18 1.58
 893  11.28 5.30
 894  2.66 7.28
 895  0.19 4.69
 896  9.43 5.19
 897  8.99 7.10
 898  13.57 11.76
 899  8.28 1.00
 900  3.19 6.65;
